event_id,dataset_role,repeat,evaluation_wall_us,gqsc_generation_us,exact_validation_us,final_ranking_us,lifecycle_us,fallback_us,callback_total_us,pair_proxy_count,reconstruction_count,validator_count,outcome
V2E02,PILOT_SEEN_DEVELOPMENT_DATA,3,13400.945,7026.5069999999987,6338.0830000000005,6.5140000000000002,737.81299999999999,0,14162.512000000001,128,12,11,FRESH_SELECTED
V2E02,PILOT_SEEN_DEVELOPMENT_DATA,4,13060.777,6877.2419999999993,6149.0919999999996,5.6619999999999999,721.12199999999996,0,13785.058000000001,128,12,11,FRESH_SELECTED
V2E02,PILOT_SEEN_DEVELOPMENT_DATA,5,13335.341,6937.7009999999991,6357.6940000000004,7.9580000000000002,706.56899999999996,0,14044.895,128,12,11,FRESH_SELECTED
V2E02,PILOT_SEEN_DEVELOPMENT_DATA,6,13041.063,6783.3789999999999,6220.049,6.6269999999999998,762.07399999999996,0,13805.955,128,12,11,FRESH_SELECTED
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,0,16472.874,8482.5429999999978,7924.0670000000009,18.187000000000001,1164.5530000000001,0,17658.940999999999,128,12,12,FRESH_SELECTED
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,1,15857.079,7637.4359999999979,8163.5900000000011,21.167000000000002,1451.9490000000001,0,17336.381000000001,128,12,12,FRESH_SELECTED
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,2,16444.434000000001,8168.9389999999994,8235.3070000000007,6.6989999999999998,1265.068,0,17731.651000000002,128,12,12,FRESH_SELECTED
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,3,16383.958000000001,8008.6490000000013,8335.8829999999998,5.641,1273.308,0,17675.937999999998,128,12,12,FRESH_SELECTED
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,4,16225.468999999999,7994.3600000000006,8200.3209999999999,5.5090000000000003,1143.039,0,17385.159,128,12,12,FRESH_SELECTED
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,5,16002.082,7877.5800000000008,8092.3659999999982,5.2199999999999998,1260.934,0,17281.626,128,12,12,FRESH_SELECTED
V2E03,PILOT_SEEN_DEVELOPMENT_DATA,6,15943.098,7829.8729999999987,8083.5860000000002,4.9390000000000001,1140.2860000000001,0,17108.395,128,12,12,FRESH_SELECTED
V2E04,PILOT_SEEN_DEVELOPMENT_DATA,0,13960.082,8233.6280000000006,5689.1339999999991,0.89500000000000002,0,62076.868000000002,76039.379000000001,128,12,12,NO_SAFE_PATH
V2E04,PILOT_SEEN_DEVELOPMENT_DATA,1,13590.518,8393.7569999999978,5162.96,0.35899999999999999,0,56635.913,70228.372000000003,128,12,12,NO_SAFE_PATH
V2E04,PILOT_SEEN_DEVELOPMENT_DATA,2,13112.857,8157.5289999999995,4925.0630000000001,0.43099999999999999,0,56609.409,69724.463000000003,128,12,12,NO_SAFE_PATH
V2E04,PILOT_SEEN_DEVELOPMENT_DATA,3,12585.502,7916.3459999999995,4639.5209999999997,0.32700000000000001,0,55374.197999999997,67962.509000000005,128,12,12,NO_SAFE_PATH
V2E04,PILOT_SEEN_DEVELOPMENT_DATA,4,12820.623,7910.4940000000006,4879.9849999999997,0.29999999999999999,0,54463.792999999998,67287.168999999994,128,12,12,NO_SAFE_PATH
V2E04,PILOT_SEEN_DEVELOPMENT_DATA,5,12615.359,7641.3009999999986,4939.8560000000007,0.375,0,55456.834000000003,68074.517000000007,128,12,12,NO_SAFE_PATH
V2E04,PILOT_SEEN_DEVELOPMENT_DATA,6,13161.643,8167.1739999999991,4963.4770000000008,0.40300000000000002,0,56200.220000000001,69364.455000000002,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,0,7932.4170000000004,5435.2510000000011,2449.7639999999997,0.84299999999999997,0,18749.034,26684.141,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,1,6544.0460000000003,4750.8700000000008,1761.4270000000001,0.26600000000000001,0,23463.142,30008.891,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,2,8667.3709999999992,6472.098,2163.694,0.314,0,16381.807000000001,25051.255000000001,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,3,6253.777,4580.2000000000007,1645.2579999999998,0.187,0,15668.207,21923.91,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,4,5969.1670000000004,4272.1100000000006,1672.2969999999998,0.19600000000000001,0,15554.041999999999,21524.714,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,5,5952.933,4328.8190000000004,1598.3200000000002,0.20100000000000001,0,17202.951000000001,23157.842000000001,128,12,12,NO_SAFE_PATH
V2E05,PILOT_SEEN_DEVELOPMENT_DATA,6,6150.6639999999998,4466.8339999999989,1655.7210000000002,0.185,0,15424.578,21577.879000000001,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,0,9648.5,6344.6330000000007,3275.4110000000005,0.35999999999999999,0,31890.869999999999,41541.404999999999,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,1,10792.321,6914.0820000000003,3825.9380000000001,1.0900000000000001,0,31237.368999999999,42031.790000000001,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,2,10039.615,6549.9359999999997,3460.6260000000002,0.45400000000000001,0,31606.172999999999,41647.589999999997,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,3,10035.897000000001,6695.2759999999998,3313.6070000000009,0.33400000000000002,0,32885.909,42923.722999999998,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,4,9896.4310000000005,6585.0160000000005,3282.4409999999998,0.40400000000000003,0,31990.221000000001,41888.497000000003,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,5,10267.394,6754.4730000000009,3482.2389999999996,0.39000000000000001,0,31099.805,41368.932999999997,128,12,12,NO_SAFE_PATH
V2E06,PILOT_SEEN_DEVELOPMENT_DATA,6,10417.012000000001,6789.1710000000012,3596.9679999999994,0.57599999999999996,0,32179.32,42598.262999999999,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,0,15008.725,9066.4940000000006,5890.3620000000001,1.117,0,38356.046000000002,53367.281000000003,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,1,14186.23,8718.7520000000004,5436.9030000000002,0.35299999999999998,0,38381.233,52569.860000000001,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,2,14222.026,8532.9580000000005,5656.5879999999997,0.70299999999999996,0,40039.402000000002,54263.716,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,3,13914.472,8500.1580000000013,5386.0469999999987,0.498,0,38801.192999999999,52717.910000000003,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,4,14036.298000000001,8539.1779999999999,5467.6090000000004,0.25,0,36869.627,50908.209999999999,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,5,13044.867,7947.0590000000002,5072.0020000000004,0.34300000000000003,0,39301.671000000002,52348.853999999999,128,12,12,NO_SAFE_PATH
V2E07,PILOT_SEEN_DEVELOPMENT_DATA,6,14210.165999999999,8678.9429999999993,5498.0480000000007,0.69699999999999995,0,37678.141000000003,51890.659,128,12,12,NO_SAFE_PATH
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,0,6672.7820000000002,4112.3620000000001,2529.165,6.5510000000000002,351.625,0,7026.7190000000001,128,12,12,FRESH_SELECTED
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,1,6275.3500000000004,3849.6789999999996,2388.6480000000006,4.7859999999999996,347.75299999999999,0,6624.8280000000004,128,12,12,FRESH_SELECTED
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,2,6228.9560000000001,3820.5950000000003,2379.4259999999995,4.8220000000000001,345.68400000000003,0,6576.384,128,12,12,FRESH_SELECTED
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,3,6289.9870000000001,3809.6689999999999,2452.7489999999998,4.2640000000000002,347.15800000000002,0,6638.8509999999997,128,12,12,FRESH_SELECTED
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,4,8915.2610000000004,5160.7400000000007,3713.4180000000006,7.7569999999999997,437.464,0,9356.1650000000009,128,12,12,FRESH_SELECTED
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,5,6948.1490000000003,4292.317,2619.3020000000001,8.6560000000000006,346.38099999999997,0,7297.1210000000001,128,12,12,FRESH_SELECTED
V2E08,PILOT_SEEN_DEVELOPMENT_DATA,6,6402.951,3866.7750000000005,2506.3799999999997,4.649,353.702,0,6758.598,128,12,12,FRESH_SELECTED
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,0,6709.6030000000001,4587.6049999999996,2097.462,0.11700000000000001,0,16039.739,22751.159,128,12,12,NO_SAFE_PATH
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,1,6173.8379999999997,4280.9710000000005,1867.3109999999999,0.20799999999999999,0,16454.007000000001,22629.667000000001,128,12,12,NO_SAFE_PATH
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,2,6294.5150000000003,4279.9580000000005,1989.1999999999998,0.17000000000000001,0,17758.455999999998,24055.003000000001,128,12,12,NO_SAFE_PATH
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,3,6514.768,4464.7349999999997,2019.9169999999999,0.22,0,16448.976999999999,22965.403999999999,128,12,12,NO_SAFE_PATH
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,4,6274.6779999999999,4270.8620000000001,1979.1710000000003,0.191,0,16359.813,22636.108,128,12,12,NO_SAFE_PATH
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,5,6639.4359999999997,4565.9139999999998,2045.7670000000003,0.182,0,18046.864000000001,24688.185000000001,128,12,12,NO_SAFE_PATH
V2E09,PILOT_SEEN_DEVELOPMENT_DATA,6,6565.5879999999997,4561.4659999999994,1976.5440000000001,0.34499999999999997,0,17490.733,24057.984,128,12,12,NO_SAFE_PATH
DVE001,DEVELOPMENT,0,5638.3779999999997,4133.1780000000008,1476.1379999999999,4.3239999999999998,150.13900000000001,0,5790.4859999999999,128,12,12,FRESH_SELECTED
DVE001,DEVELOPMENT,1,5729.9070000000002,4169.9999999999991,1528.3229999999999,4.702,157.85599999999999,0,5889.6639999999998,128,12,12,FRESH_SELECTED
DVE001,DEVELOPMENT,2,6633.7359999999999,4482.152,2098.9349999999999,8.2590000000000003,193.351,0,6831.1279999999997,128,12,12,FRESH_SELECTED
DVE001,DEVELOPMENT,3,6899.9009999999998,5242.5690000000004,1619.0999999999999,5.9329999999999998,166.90199999999999,0,7069.8509999999997,128,12,12,FRESH_SELECTED
DVE001,DEVELOPMENT,4,6078.1639999999998,4433.732,1611.6790000000003,4.6630000000000003,164.25299999999999,0,6244.732,128,12,12,FRESH_SELECTED
DVE001,DEVELOPMENT,5,5571.4570000000003,4125.9990000000007,1416.1830000000002,4.0960000000000001,148.62700000000001,0,5721.9989999999998,128,12,12,FRESH_SELECTED
DVE001,DEVELOPMENT,6,5515.7960000000003,4010.8340000000003,1475.546,4.2690000000000001,149.316,0,5667.0119999999997,128,12,12,FRESH_SELECTED
DVE002,DEVELOPMENT,0,7590.2690000000002,5240.3169999999991,2320.837,0.38500000000000001,0,20689.114000000001,28281.381000000001,128,12,12,NO_SAFE_PATH
DVE002,DEVELOPMENT,1,7617.433,5308.9950000000008,2276.9360000000001,0.248,0,18522.554,26141.688999999998,128,12,12,NO_SAFE_PATH
DVE002,DEVELOPMENT,2,7204.7560000000003,5072.860999999999,2105.9349999999999,0.17100000000000001,0,18002.564999999999,25209.109,128,12,12,NO_SAFE_PATH
DVE002,DEVELOPMENT,3,7504.5630000000001,5104.0539999999992,2370.4460000000004,0.32500000000000001,0,18133.682000000001,25640.187000000002,128,12,12,NO_SAFE_PATH
DVE002,DEVELOPMENT,4,6888.6750000000002,4847.2950000000001,2015.9100000000001,0.32300000000000001,0,21275.374,28166.248,128,12,12,NO_SAFE_PATH
DVE002,DEVELOPMENT,5,7096.0870000000004,4974.3689999999997,2092.7399999999998,0.23699999999999999,0,20677.356,27775.412,128,12,12,NO_SAFE_PATH
DVE002,DEVELOPMENT,6,7277.0339999999997,5206.2709999999997,2041.3809999999999,0.35099999999999998,0,18075.616000000002,25355.495999999999,128,12,12,NO_SAFE_PATH
DVE003,DEVELOPMENT,0,10182.175999999999,5372.994999999999,4777.4870000000001,5.6130000000000004,536.52700000000004,0,10720.642,128,12,12,FRESH_SELECTED
DVE003,DEVELOPMENT,1,10070.028,5284.4860000000008,4751.4110000000001,5.7300000000000004,512.49099999999999,0,10584.27,128,12,12,FRESH_SELECTED
DVE003,DEVELOPMENT,2,10118.272000000001,5311.2139999999999,4776.1499999999996,5.6509999999999998,533.04499999999996,0,10653.284,128,12,12,FRESH_SELECTED
DVE003,DEVELOPMENT,3,10298.003000000001,5278.1219999999994,4964.8429999999998,7.9950000000000001,830.62800000000004,0,11131.141,128,12,12,FRESH_SELECTED
DVE003,DEVELOPMENT,4,12243.249,7378.9870000000001,4823.5579999999991,7.1210000000000004,599.30600000000004,0,12845.143,128,12,12,FRESH_SELECTED
DVE003,DEVELOPMENT,5,10276.446,5430.0339999999997,4806.2260000000006,5.6769999999999996,516.673,0,10795.136,128,12,12,FRESH_SELECTED
DVE003,DEVELOPMENT,6,11603.155000000001,5650.0240000000013,5904.7839999999997,9.4090000000000007,814.95699999999999,0,12423.252,128,12,12,FRESH_SELECTED
DVE004,DEVELOPMENT,0,13085.940000000001,7284.0609999999997,5762.2749999999996,8.2850000000000001,680.29600000000005,0,13767.871999999999,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE004,DEVELOPMENT,1,11286.012000000001,6144.3850000000002,5103.3229999999994,7.2030000000000003,658.14400000000001,0,11945.813,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE004,DEVELOPMENT,2,11011.072,6079.0989999999993,4896.9920000000002,6.319,657.14400000000001,0,11669.877,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE004,DEVELOPMENT,3,11036.537,6006.8829999999998,4993.3920000000007,5.4950000000000001,633.88199999999995,0,11672.099,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE004,DEVELOPMENT,4,11063.061,6054.1870000000008,4972.195999999999,6.8289999999999997,667.14300000000003,0,11731.933999999999,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE004,DEVELOPMENT,5,11455.276,6502.7479999999978,4913.8150000000014,6.4059999999999997,650.95100000000002,0,12107.936,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE004,DEVELOPMENT,6,10938.535,6034.1299999999992,4870.3100000000004,5.1120000000000001,665.96699999999998,0,11606.200999999999,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE005,DEVELOPMENT,0,5784.1289999999999,4243.6040000000003,1514.5479999999998,0.16200000000000001,0,14729.228999999999,20515.187999999998,128,12,11,NO_SAFE_PATH
DVE005,DEVELOPMENT,1,5941.6490000000003,4376.3749999999991,1539.3629999999998,0.193,0,15587.269,21530.937000000002,128,12,11,NO_SAFE_PATH
DVE005,DEVELOPMENT,2,6161.2120000000004,4593.4830000000002,1528.2550000000001,0.25700000000000001,0,14713.706,20876.371999999999,128,12,11,NO_SAFE_PATH
DVE005,DEVELOPMENT,3,5835.7259999999997,4272.3379999999997,1538.1419999999998,0.26400000000000001,0,15495.081,21332.670999999998,128,12,11,NO_SAFE_PATH
DVE005,DEVELOPMENT,4,5981.1999999999998,4358.9470000000001,1595.942,0.32100000000000001,0,15867.26,21856.982,128,12,11,NO_SAFE_PATH
DVE005,DEVELOPMENT,5,7078.5649999999996,5491.5740000000005,1556.124,0.442,0,14696.742,21777.385999999999,128,12,11,NO_SAFE_PATH
DVE005,DEVELOPMENT,6,5802.8540000000003,4243.5770000000002,1534.1900000000005,0.16800000000000001,0,14675.983,20480.371999999999,128,12,11,NO_SAFE_PATH
DVE006,DEVELOPMENT,0,17899.281999999999,8360.8639999999996,9480.4800000000014,10.698,956.80200000000002,0,18858.654999999999,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE006,DEVELOPMENT,1,22570.760999999999,10459.884999999998,12050.233,10.948,916.72199999999998,0,23489.771000000001,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE006,DEVELOPMENT,2,20585.298999999999,10431.876,10067.271000000001,12.163,931.81200000000001,0,21519.421999999999,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE006,DEVELOPMENT,3,21861.012999999999,11424.603999999999,10387.757,12.882999999999999,736.78300000000002,0,22599.565999999999,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE006,DEVELOPMENT,4,17757.439999999999,8607.630000000001,9108.1170000000002,12.189,590.92999999999995,0,18350.377,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE006,DEVELOPMENT,5,18459.580000000002,8752.9160000000011,9655.5709999999999,8.3960000000000008,611.62199999999996,0,19073.277999999998,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE006,DEVELOPMENT,6,17707.109,8464.7430000000004,9204.9629999999997,7.4740000000000002,600.37699999999995,0,18309.082999999999,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE007,DEVELOPMENT,0,7091.6180000000004,4618.7400000000007,2439.2739999999999,4.4160000000000004,315.10599999999999,0,7408.0320000000002,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE007,DEVELOPMENT,1,7134.0659999999998,4628.0339999999997,2469.694,4.3819999999999997,339.95699999999999,0,7475.1469999999999,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE007,DEVELOPMENT,2,7113.518,4615.3060000000005,2468.6629999999996,4.2839999999999998,363.39100000000002,0,7478.2470000000003,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE007,DEVELOPMENT,3,9113.1839999999993,6247.7400000000007,2808.1219999999998,8.6389999999999993,453.03699999999998,0,9572.9869999999992,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE007,DEVELOPMENT,4,7406.893,4800.5129999999999,2570.1619999999998,5.5659999999999998,310.13299999999998,0,7718.5119999999997,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE007,DEVELOPMENT,5,7108.4440000000004,4597.5809999999992,2480.8270000000002,4.6849999999999996,308.24000000000001,0,7417.9489999999996,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE007,DEVELOPMENT,6,7153.0119999999997,4613.4339999999993,2502.1590000000001,4.5789999999999997,310.42099999999999,0,7464.8010000000004,128,12,12,FRESH_RAW_EXACT_HARD_INVALID:d-offset intersects an inflated static-obstacle box
DVE008,DEVELOPMENT,0,10667.462,6933.420000000001,3706.9419999999996,0.219,0,29480.703000000001,40150.074000000001,128,12,12,NO_SAFE_PATH
DVE008,DEVELOPMENT,1,10947.596,6948.9910000000009,3962.5440000000003,0.41499999999999998,0,30109.614000000001,41059.294999999998,128,12,12,NO_SAFE_PATH
DVE008,DEVELOPMENT,2,12832.825000000001,7686.726999999999,5112.7250000000004,0.376,0,31232.406999999999,44067.705999999998,128,12,12,NO_SAFE_PATH
DVE008,DEVELOPMENT,3,11138.165999999999,7248.7959999999994,3859.5890000000004,0.54000000000000004,0,29139.157999999999,40279.519999999997,128,12,12,NO_SAFE_PATH
DVE008,DEVELOPMENT,4,11425.948,7141.5360000000001,4255.5429999999997,0.51600000000000001,0,33944.029000000002,45372.057000000001,128,12,12,NO_SAFE_PATH
DVE008,DEVELOPMENT,5,12326.294,7466.8369999999995,4825.0790000000006,0.56899999999999995,0,30387.811000000002,42716.163999999997,128,12,12,NO_SAFE_PATH
DVE008,DEVELOPMENT,6,13914.27,8246.8209999999999,5633.7809999999999,0.372,0,32572.191999999999,46488.779999999999,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,0,12680.15,8151.3729999999996,4493.4960000000001,0.38700000000000001,0,33136.446000000004,45818.731,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,1,12172.553,7487.496000000001,4648.9529999999995,0.35799999999999998,0,34785.902000000002,46960.872000000003,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,2,12139.861000000001,7610.1579999999976,4498.6270000000013,0.32700000000000001,0,34280.828999999998,46423.142,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,3,12102.088,7364.0670000000009,4706.4969999999994,0.47299999999999998,0,33845.142999999996,45949.317000000003,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,4,18160.468000000001,11184.163000000002,6941.1239999999998,0.50600000000000001,0,42133.273000000001,60296.298000000003,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,5,12972.58,7911.7389999999987,5024.1990000000005,0.80900000000000005,0,35293.459000000003,48267.879000000001,128,12,12,NO_SAFE_PATH
DVE009,DEVELOPMENT,6,12614.081,7750.5159999999987,4832.5320000000011,0.628,0,35090.212,47706.483999999997,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,0,15507.540999999999,9125.5909999999985,6351.0780000000004,0.38700000000000001,0,46889.796999999999,62399.813999999998,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,1,16032.385,9598.4649999999983,6397.5280000000002,0.54000000000000004,0,42761.892,58796.855000000003,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,2,15369.611000000001,9126.6130000000012,6199.6050000000005,0.23100000000000001,0,44634.868999999999,60007.004000000001,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,3,16852.445,9759.5630000000001,7056.2699999999995,0.77500000000000002,0,43771.199000000001,60625.898000000001,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,4,16167.6,9410.0709999999999,6723.0910000000003,0.60899999999999999,0,44866.481,61036.305,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,5,15787.476000000001,9424.1980000000003,6322.8189999999995,0.224,0,45231.807999999997,61021.413,128,12,12,NO_SAFE_PATH
DVE010,DEVELOPMENT,6,15545.549000000001,9199.0870000000014,6318.634,0.20100000000000001,0,43579.184000000001,59127.989000000001,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,0,15998.874,9392.0049999999992,6569.1900000000005,0.49099999999999999,0,46117.311999999998,62118.438999999998,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,1,15436.299000000001,9225.8079999999991,6179.5450000000001,0.39500000000000002,0,44716.574000000001,60154.970000000001,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,2,15670.638000000001,9467.0579999999991,6175.4140000000007,0.28699999999999998,0,47402.385999999999,63075.936000000002,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,3,16192.052,9631.639000000001,6527.7620000000006,0.33500000000000002,0,45433.504999999997,61627.767999999996,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,4,16385.276000000002,9774.902,6580.1989999999987,0.36799999999999999,0,46099.466,62486.792999999998,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,5,16129.011,9812.0289999999986,6280.8110000000015,0.55900000000000005,0,46585.572,62716.686999999998,128,12,12,NO_SAFE_PATH
DVE011,DEVELOPMENT,6,18573.914000000001,11395.867999999999,7141.7929999999997,0.49199999999999999,0,47195.980000000003,65771.679999999993,128,12,12,NO_SAFE_PATH
DVE012,DEVELOPMENT,0,9435.0969999999998,4992.8689999999997,4406.5310000000009,6.5209999999999999,349.55399999999997,0,9786.7800000000007,128,12,12,FRESH_SELECTED
DVE012,DEVELOPMENT,1,9064.3359999999993,4714.4010000000007,4315.5529999999999,6.1029999999999998,347.14999999999998,0,9413.6779999999999,128,12,12,FRESH_SELECTED
DVE012,DEVELOPMENT,2,9695.5499999999993,5127.1239999999998,4533.7950000000001,6.234,339.04599999999999,0,10036.471,128,12,12,FRESH_SELECTED
DVE012,DEVELOPMENT,3,9206.0439999999999,4894.9310000000005,4277.6040000000003,5.8440000000000003,345.81099999999998,0,9553.6720000000005,128,12,12,FRESH_SELECTED
DVE012,DEVELOPMENT,4,9006.9740000000002,4691.3000000000002,4282.2129999999997,5.4950000000000001,393.93200000000002,0,9403.9120000000003,128,12,12,FRESH_SELECTED
DVE012,DEVELOPMENT,5,10847.351000000001,6168.3249999999998,4634.5869999999995,8.0779999999999994,355.09199999999998,0,11205.84,128,12,12,FRESH_SELECTED
DVE012,DEVELOPMENT,6,9729.866,5156.8370000000004,4537.4409999999998,5.8940000000000001,348.85199999999998,0,10088.51,128,12,12,FRESH_SELECTED
DVE013,DEVELOPMENT,0,15983.021000000001,10031.736000000001,5922.3829999999998,0.61199999999999999,0,44163.254999999997,60149.313000000002,128,12,12,NO_SAFE_PATH
DVE013,DEVELOPMENT,1,15810.148999999999,9872.9599999999991,5904.4259999999995,0.36099999999999999,0,44180.813000000002,59993.883000000002,128,12,12,NO_SAFE_PATH
DVE013,DEVELOPMENT,2,15804.152,9890.7060000000001,5881.6930000000002,0.441,0,43944.894999999997,59750.737000000001,128,12,12,NO_SAFE_PATH
DVE013,DEVELOPMENT,3,15079.004999999999,9582.1000000000004,5455.9029999999993,0.57599999999999996,0,37849.654999999999,52931.273999999998,128,12,12,NO_SAFE_PATH
DVE013,DEVELOPMENT,4,11664.296,7456.0220000000008,4177.4569999999994,0.53300000000000003,0,31491.850999999999,43158.872000000003,128,12,12,NO_SAFE_PATH
DVE013,DEVELOPMENT,5,13498.769,8866.389000000001,4595.3839999999991,0.38800000000000001,0,34518.915999999997,48019.756000000001,128,12,12,NO_SAFE_PATH
DVE013,DEVELOPMENT,6,11937.055,7664.744999999999,4238.6590000000006,0.42499999999999999,0,33631.078999999998,45569.826999999997,128,12,12,NO_SAFE_PATH
DVE014,DEVELOPMENT,0,8114.902,5082.5530000000008,3000.3779999999997,4.718,517.74900000000002,0,8637.0689999999995,128,12,12,FRESH_SELECTED
DVE014,DEVELOPMENT,1,7880.2910000000002,4839.1220000000012,3012.1349999999998,4.1870000000000003,505.75799999999998,0,8387.893,128,12,12,FRESH_SELECTED
DVE014,DEVELOPMENT,2,8944.1610000000001,5255.0849999999991,3652.8130000000001,5.7949999999999999,569.226,0,9516.3060000000005,128,12,12,FRESH_SELECTED
DVE014,DEVELOPMENT,3,8549.6550000000007,5313.1909999999998,3205.3100000000004,4.7610000000000001,509.54000000000002,0,9061.4660000000003,128,12,12,FRESH_SELECTED
DVE014,DEVELOPMENT,4,8161.232,4925.2929999999997,3203.9980000000005,4.71,564.59299999999996,0,8727.9449999999997,128,12,12,FRESH_SELECTED
