event_id,dataset_role,scenario,step,state,has_output,fresh_selected,invalidated,complete,suffix_revalidated,suffix_hard_valid,guard_raw_revalidated,raw_validation_attempted,original_candidate_identity,original_path_digest,output_path_digest,suffix_point_count,fallback_kind,evaluator_collision_horizon_m,lifecycle_collision_horizon_m,reason
VUE028,VALIDATION_SEEN_AFTER_V1,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_c5befcfebed2d72d,c5befcfebed2d72d,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
VUE028,VALIDATION_SEEN_AFTER_V1,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_c5befcfebed2d72d,c5befcfebed2d72d,c5befcfebed2d72d,60,NONE,5.092451095424309,5.092451095424309,FRESH_HARD_VALID_P3_M1
VUE028,VALIDATION_SEEN_AFTER_V1,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_c5befcfebed2d72d,c5befcfebed2d72d,c5befcfebed2d72d,60,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
VUE029,VALIDATION_SEEN_AFTER_V1,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_S1_FROZEN_ENTRY
VUE030,VALIDATION_SEEN_AFTER_V1,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_b8731f9e01f2fd83,b8731f9e01f2fd83,b8731f9e01f2fd83,95,NONE,5.1761716531646798,5.1761716531646798,FRESH_HARD_VALID_P3_M1
VUE030,VALIDATION_SEEN_AFTER_V1,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_b8731f9e01f2fd83,b8731f9e01f2fd83,0b92c90e29f4bafa,93,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
VUE030,VALIDATION_SEEN_AFTER_V1,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_b8731f9e01f2fd83,b8731f9e01f2fd83,0b92c90e29f4bafa,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
VUE030,VALIDATION_SEEN_AFTER_V1,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_b8731f9e01f2fd83,b8731f9e01f2fd83,0b92c90e29f4bafa,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
VUE030,VALIDATION_SEEN_AFTER_V1,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_b8731f9e01f2fd83,b8731f9e01f2fd83,0b92c90e29f4bafa,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
VUE030,VALIDATION_SEEN_AFTER_V1,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_b8731f9e01f2fd83,b8731f9e01f2fd83,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
VUE030,VALIDATION_SEEN_AFTER_V1,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_b8731f9e01f2fd83,b8731f9e01f2fd83,b8731f9e01f2fd83,95,NONE,5.1761716531646798,5.1761716531646798,FRESH_HARD_VALID_P3_M1
VUE030,VALIDATION_SEEN_AFTER_V1,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_b8731f9e01f2fd83,b8731f9e01f2fd83,0b92c90e29f4bafa,93,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
VUE031,VALIDATION_SEEN_AFTER_V1,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_S1_FROZEN_ENTRY
VUE032,VALIDATION_SEEN_AFTER_V1,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_411e0416cb3c31b9,411e0416cb3c31b9,411e0416cb3c31b9,67,NONE,6.9281213159560053,6.9281213159560053,FRESH_HARD_VALID_P3_M1
VUE032,VALIDATION_SEEN_AFTER_V1,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_411e0416cb3c31b9,411e0416cb3c31b9,411e0416cb3c31b9,67,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
VUE032,VALIDATION_SEEN_AFTER_V1,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_411e0416cb3c31b9,411e0416cb3c31b9,411e0416cb3c31b9,67,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
VUE032,VALIDATION_SEEN_AFTER_V1,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_411e0416cb3c31b9,411e0416cb3c31b9,411e0416cb3c31b9,67,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
VUE032,VALIDATION_SEEN_AFTER_V1,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_411e0416cb3c31b9,411e0416cb3c31b9,5059a6fc503b2b64,66,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
VUE032,VALIDATION_SEEN_AFTER_V1,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_411e0416cb3c31b9,411e0416cb3c31b9,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
VUE032,VALIDATION_SEEN_AFTER_V1,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_411e0416cb3c31b9,411e0416cb3c31b9,411e0416cb3c31b9,67,NONE,6.9281213159560053,6.9281213159560053,FRESH_HARD_VALID_P3_M1
VUE032,VALIDATION_SEEN_AFTER_V1,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_411e0416cb3c31b9,411e0416cb3c31b9,411e0416cb3c31b9,67,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
VUE033,VALIDATION_SEEN_AFTER_V1,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_eadbb561675718b7,eadbb561675718b7,eadbb561675718b7,63,NONE,5.7263132416816624,5.7263132416816624,FRESH_HARD_VALID_P3_M1
VUE033,VALIDATION_SEEN_AFTER_V1,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_eadbb561675718b7,eadbb561675718b7,eadbb561675718b7,63,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
VUE033,VALIDATION_SEEN_AFTER_V1,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_eadbb561675718b7,eadbb561675718b7,eadbb561675718b7,63,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
VUE033,VALIDATION_SEEN_AFTER_V1,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_eadbb561675718b7,eadbb561675718b7,eadbb561675718b7,63,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
VUE033,VALIDATION_SEEN_AFTER_V1,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_eadbb561675718b7,eadbb561675718b7,6d15add3dbb22b08,62,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
VUE033,VALIDATION_SEEN_AFTER_V1,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_eadbb561675718b7,eadbb561675718b7,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
VUE033,VALIDATION_SEEN_AFTER_V1,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_eadbb561675718b7,eadbb561675718b7,eadbb561675718b7,63,NONE,5.7263132416816624,5.7263132416816624,FRESH_HARD_VALID_P3_M1
VUE033,VALIDATION_SEEN_AFTER_V1,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_eadbb561675718b7,eadbb561675718b7,eadbb561675718b7,63,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
VUE034,VALIDATION_SEEN_AFTER_V1,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_COVERAGE_RIGHT_184aa7c63ab2856c,184aa7c63ab2856c,184aa7c63ab2856c,28,NONE,4.2131139222211758,4.2131139222211758,FRESH_HARD_VALID_P3_M1
VUE034,VALIDATION_SEEN_AFTER_V1,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_COVERAGE_RIGHT_184aa7c63ab2856c,184aa7c63ab2856c,184aa7c63ab2856c,28,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
VUE034,VALIDATION_SEEN_AFTER_V1,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_S1_MAIN_COVERAGE_RIGHT_184aa7c63ab2856c,184aa7c63ab2856c,184aa7c63ab2856c,28,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
VUE034,VALIDATION_SEEN_AFTER_V1,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_COVERAGE_RIGHT_184aa7c63ab2856c,184aa7c63ab2856c,184aa7c63ab2856c,28,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
VUE034,VALIDATION_SEEN_AFTER_V1,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_COVERAGE_RIGHT_184aa7c63ab2856c,184aa7c63ab2856c,1a5d77969ea1b75a,27,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
VUE034,VALIDATION_SEEN_AFTER_V1,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_S1_MAIN_COVERAGE_RIGHT_184aa7c63ab2856c,184aa7c63ab2856c,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
VUE034,VALIDATION_SEEN_AFTER_V1,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_COVERAGE_RIGHT_184aa7c63ab2856c,184aa7c63ab2856c,184aa7c63ab2856c,28,NONE,4.2131139222211758,4.2131139222211758,FRESH_HARD_VALID_P3_M1
VUE034,VALIDATION_SEEN_AFTER_V1,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_S1_MAIN_COVERAGE_RIGHT_184aa7c63ab2856c,184aa7c63ab2856c,184aa7c63ab2856c,28,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
VUE035,VALIDATION_SEEN_AFTER_V1,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_S1_FROZEN_ENTRY
VUE036,VALIDATION_SEEN_AFTER_V1,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_e16d216d4ddd2d23,e16d216d4ddd2d23,e16d216d4ddd2d23,98,NONE,5.9488178710079094,5.9488178710079094,FRESH_HARD_VALID_P3_M1
VUE036,VALIDATION_SEEN_AFTER_V1,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_e16d216d4ddd2d23,e16d216d4ddd2d23,188f31be98bd1d8a,92,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
VUE036,VALIDATION_SEEN_AFTER_V1,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_e16d216d4ddd2d23,e16d216d4ddd2d23,188f31be98bd1d8a,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
VUE036,VALIDATION_SEEN_AFTER_V1,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_e16d216d4ddd2d23,e16d216d4ddd2d23,188f31be98bd1d8a,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
VUE036,VALIDATION_SEEN_AFTER_V1,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_e16d216d4ddd2d23,e16d216d4ddd2d23,6171e07591e083a1,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
VUE036,VALIDATION_SEEN_AFTER_V1,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_e16d216d4ddd2d23,e16d216d4ddd2d23,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
VUE036,VALIDATION_SEEN_AFTER_V1,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_e16d216d4ddd2d23,e16d216d4ddd2d23,e16d216d4ddd2d23,98,NONE,5.9488178710079094,5.9488178710079094,FRESH_HARD_VALID_P3_M1
VUE036,VALIDATION_SEEN_AFTER_V1,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_e16d216d4ddd2d23,e16d216d4ddd2d23,188f31be98bd1d8a,92,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
VUE037,VALIDATION_SEEN_AFTER_V1,NOT_ELIGIBLE,SKIP,IDLE,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,NONE,nan,nan,NO_FROZEN_HARD_VALID:GQSC_S1_FROZEN_ENTRY
SCE001,SUCCESS_CONTROL_SEEN,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_a190d346d1dceee2,a190d346d1dceee2,a190d346d1dceee2,69,NONE,7.620722665649966,7.620722665649966,FRESH_HARD_VALID_P3_M1
SCE001,SUCCESS_CONTROL_SEEN,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_a190d346d1dceee2,a190d346d1dceee2,a190d346d1dceee2,69,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
SCE001,SUCCESS_CONTROL_SEEN,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_a190d346d1dceee2,a190d346d1dceee2,a190d346d1dceee2,69,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
SCE001,SUCCESS_CONTROL_SEEN,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_a190d346d1dceee2,a190d346d1dceee2,a190d346d1dceee2,69,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
SCE001,SUCCESS_CONTROL_SEEN,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_a190d346d1dceee2,a190d346d1dceee2,7c6fce3fe93ce152,68,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
SCE001,SUCCESS_CONTROL_SEEN,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_a190d346d1dceee2,a190d346d1dceee2,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
SCE001,SUCCESS_CONTROL_SEEN,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_a190d346d1dceee2,a190d346d1dceee2,a190d346d1dceee2,69,NONE,7.620722665649966,7.620722665649966,FRESH_HARD_VALID_P3_M1
SCE001,SUCCESS_CONTROL_SEEN,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_S1_MAIN_LEXICOGRAPHIC_RIGHT_a190d346d1dceee2,a190d346d1dceee2,a190d346d1dceee2,69,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
SCE002,SUCCESS_CONTROL_SEEN,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_COVERAGE_LEFT_b8457df9cd0f0fc7,b8457df9cd0f0fc7,b8457df9cd0f0fc7,109,NONE,5.3331880182404898,5.3331880182404898,FRESH_HARD_VALID_P3_M1
SCE002,SUCCESS_CONTROL_SEEN,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_COVERAGE_LEFT_b8457df9cd0f0fc7,b8457df9cd0f0fc7,0030ec463d681fed,92,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
SCE002,SUCCESS_CONTROL_SEEN,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_S1_MAIN_COVERAGE_LEFT_b8457df9cd0f0fc7,b8457df9cd0f0fc7,0030ec463d681fed,92,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
SCE002,SUCCESS_CONTROL_SEEN,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_COVERAGE_LEFT_b8457df9cd0f0fc7,b8457df9cd0f0fc7,0030ec463d681fed,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
SCE002,SUCCESS_CONTROL_SEEN,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_COVERAGE_LEFT_b8457df9cd0f0fc7,b8457df9cd0f0fc7,0030ec463d681fed,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
SCE002,SUCCESS_CONTROL_SEEN,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_S1_MAIN_COVERAGE_LEFT_b8457df9cd0f0fc7,b8457df9cd0f0fc7,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
SCE002,SUCCESS_CONTROL_SEEN,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_COVERAGE_LEFT_b8457df9cd0f0fc7,b8457df9cd0f0fc7,b8457df9cd0f0fc7,109,NONE,5.3331880182404898,5.3331880182404898,FRESH_HARD_VALID_P3_M1
SCE002,SUCCESS_CONTROL_SEEN,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_S1_MAIN_COVERAGE_LEFT_b8457df9cd0f0fc7,b8457df9cd0f0fc7,0030ec463d681fed,92,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
SCE003,SUCCESS_CONTROL_SEEN,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_COVERAGE_RIGHT_fe720e33f9f57ef4,fe720e33f9f57ef4,fe720e33f9f57ef4,71,NONE,8.0431016282116339,8.0431016282116339,FRESH_HARD_VALID_P3_M1
SCE003,SUCCESS_CONTROL_SEEN,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_COVERAGE_RIGHT_fe720e33f9f57ef4,fe720e33f9f57ef4,fe720e33f9f57ef4,71,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
SCE003,SUCCESS_CONTROL_SEEN,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_S1_MAIN_COVERAGE_RIGHT_fe720e33f9f57ef4,fe720e33f9f57ef4,fe720e33f9f57ef4,71,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
SCE003,SUCCESS_CONTROL_SEEN,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_COVERAGE_RIGHT_fe720e33f9f57ef4,fe720e33f9f57ef4,fe720e33f9f57ef4,71,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
SCE003,SUCCESS_CONTROL_SEEN,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_COVERAGE_RIGHT_fe720e33f9f57ef4,fe720e33f9f57ef4,efd789fc298efff6,70,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
SCE003,SUCCESS_CONTROL_SEEN,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_S1_MAIN_COVERAGE_RIGHT_fe720e33f9f57ef4,fe720e33f9f57ef4,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
SCE003,SUCCESS_CONTROL_SEEN,NEW_OBSTACLE,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_COVERAGE_RIGHT_fe720e33f9f57ef4,fe720e33f9f57ef4,fe720e33f9f57ef4,71,NONE,8.0431016282116339,8.0431016282116339,FRESH_HARD_VALID_P3_M1
SCE003,SUCCESS_CONTROL_SEEN,NEW_OBSTACLE,INVALIDATE_AND_FALLBACK,INVALIDATED,0,0,1,0,1,0,1,1,GQSC_S1_MAIN_COVERAGE_RIGHT_fe720e33f9f57ef4,fe720e33f9f57ef4,fe720e33f9f57ef4,71,NO_SAFE_PATH,nan,nan,CURRENT_RAW_OBSTACLE_COLLISION:d-offset intersects an inflated static-obstacle box
SCE004,SUCCESS_CONTROL_SEEN,CONTINUATION,FRESH,FRESH_SELECTED,1,1,0,0,0,1,0,1,GQSC_S1_MAIN_COVERAGE_RIGHT_2b2e903b893f5399,2b2e903b893f5399,2b2e903b893f5399,103,NONE,7.3103817788326033,7.3103817788326033,FRESH_HARD_VALID_P3_M1
SCE004,SUCCESS_CONTROL_SEEN,CONTINUATION,HELD_SAME_INPUT,COMMITTED,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_COVERAGE_RIGHT_2b2e903b893f5399,2b2e903b893f5399,d82f8a4ba4d5d934,92,NONE,nan,nan,ORIGINAL_MANEUVER_COMMITTED_CURRENT_HARD_VALID
SCE004,SUCCESS_CONTROL_SEEN,CONTINUATION,GUARD_FAIL_RAW_PASS,CONTINUING,1,0,0,0,1,1,1,1,GQSC_S1_MAIN_COVERAGE_RIGHT_2b2e903b893f5399,2b2e903b893f5399,d82f8a4ba4d5d934,92,NONE,nan,nan,GUARD_SOFT_OBSTACLE_VIOLATION_PENDING_RAW_HARD_VALID
SCE004,SUCCESS_CONTROL_SEEN,CONTINUATION,OBSTACLE_DISAPPEARANCE,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_COVERAGE_RIGHT_2b2e903b893f5399,2b2e903b893f5399,d82f8a4ba4d5d934,92,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
SCE004,SUCCESS_CONTROL_SEEN,CONTINUATION,FORWARD_TRIM,CONTINUING,1,0,0,0,1,1,0,0,GQSC_S1_MAIN_COVERAGE_RIGHT_2b2e903b893f5399,2b2e903b893f5399,e3c3feeeb258a1e6,93,NONE,nan,nan,ORIGINAL_MANEUVER_SUFFIX_CURRENT_HARD_VALID
SCE004,SUCCESS_CONTROL_SEEN,CONTINUATION,COMPLETE,COMPLETE,0,0,0,1,0,0,0,0,GQSC_S1_MAIN_COVERAGE_RIGHT_2b2e903b893f5399,2b2e903b893f5399,NONE,0,NONE,nan,nan,EXPANDED_OBSTACLE_REGION_FULLY_PASSED
