9.666666666666667851e-02,0.0742988,0.10736,0.146367,0.191247,0.241914,0.298271,0.360214,0.427625,0.500381,0.740819,0.690597,0.749317,0.84201,0.939284,1.04542,1.34287,1.98766,1.92574,2.15022,2.43125,2.42766,1.73814,1.59724,2.0579,1.56893,2.33727,2.24138,3.12732,2.80438,2.43721,3.08424,3.22416,1.64594,3.50224,3.63968,3.77559,3.90962,4.04142,4.17068,4.29707,4.42031,4.33577,4.65632,4.76865,4.41787,4.98115,5.0811,5.17677,5.26813,5.35522,5.43807,5.51678,5.59144,5.66217,5.72912,5.79244,5.85229,5.90883,5.96224,6.01268,6.06032,6.10533,6.14787,6.18808,6.22611
1.000000000000000056e-01,0.0768773,0.111085,0.151446,0.197883,0.250306,0.308618,0.372707,0.442455,0.51773,0.771808,0.775402,0.775278,0.871173,0.971803,1.1981,1.23548,1.89007,2.06562,2.22759,2.41065,2.69156,1.61794,1.80819,1.78157,1.90293,2.27078,2.62162,2.70064,1.66085,3.07254,2.62293,1.74154,1.5326,3.61599,3.75677,3.89576,4.03259,4.16689,4.29832,4.42655,4.55127,4.67222,4.78915,5.20946,5.01026,5.11415,5.2135,5.30829,5.39851,5.48422,5.56551,5.64248,5.71527,5.78403,5.84893,5.91016,5.96788,6.0223,6.07359,6.12195,6.16755,6.21056,6.25116,6.2895,6.32574
1.103448275862069089e-01,0.0848906,0.122663,0.16723,0.218503,0.276387,0.340769,0.411529,0.488533,0.571636,0.799515,0.748906,0.855929,0.961762,1.07281,1.18279,1.31494,2.06477,2.01384,2.31372,2.53065,2.72742,2.43133,2.00429,1.84486,1.8355,2.28387,2.69107,2.63615,2.15439,3.34575,2.99673,1.50576,2.02294,3.96353,4.11356,4.26087,4.40499,4.5455,4.68198,4.81406,4.94142,5.0638,5.18098,5.3027,5.3992,5.50013,5.59562,5.68577,5.77069,5.85055,5.92556,5.99593,6.06192,6.12375,6.18169,6.23599,6.2869,6.33466,6.37949,6.42163,6.4613,6.49869,nan,nan,nan
1.206896551724137984e-01,0.0929219,0.134267,0.183048,0.239169,0.302522,0.372988,0.45043,0.534702,0.625645,0.803487,0.792194,0.936712,1.05249,1.17395,1.3936,1.49957,2.01484,1.87287,2.33631,2.59507,2.81631,2.63878,2.24839,2.3316,1.54716,2.26267,2.58493,3.57768,2.89844,2.61097,2.57151,1.77636,1.17619,4.30167,4.45906,4.61255,4.7616,4.90572,5.04446,5.17745,5.30439,5.42508,5.53938,4.47057,5.74874,5.84396,5.93311,6.0164,6.09412,6.16658,6.2341,6.29701,6.35566,6.41037,6.46148,6.50931,6.55415,nan,nan,nan,nan,nan,nan,nan,nan
1.310344827586207017e-01,0.100973,0.145899,0.198903,0.259883,0.328719,0.405279,0.579763,0.580972,0.679767,0.802583,0.809709,1.05278,1.14337,1.58659,1.3554,1.44059,2.1516,2.04706,2.23442,2.70391,3.05185,2.28334,2.26357,2.44554,2.03571,2.41691,2.36906,3.34753,3.04166,3.48386,2.17276,2.96452,1.33211,3.47849,4.79134,4.94859,5.09994,5.24485,5.38291,5.51379,5.6373,4.9815,5.57758,5.40587,6.0578,6.14545,6.22675,6.30211,6.37197,6.43677,6.49698,6.55303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.413793103448275912e-01,0.109045,0.157562,0.214801,0.28065,0.354981,0.437651,0.528499,0.684884,0.808925,0.761763,0.740404,1.09873,1.68359,1.3767,1.28757,1.28396,2.08733,2.12135,2.31809,2.87042,3.0268,2.73671,2.44847,2.5036,2.48986,2.92672,2.75296,3.74628,3.46332,2.56966,2.66117,3.74804,1.96962,4.94304,5.10835,5.26672,5.41754,5.56034,5.6948,5.82075,5.9382,4.91401,5.64081,3.16633,6.32769,6.40711,6.48043,6.54827,6.61126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.517241379310345084e-01,0.117141,0.169258,0.230743,0.301475,0.381315,0.451158,0.567682,0.673845,0.76398,0.848138,0.779356,1.38458,0.762608,2.08052,1.04537,1.37692,2.37504,1.95766,2.35012,2.88592,2.80943,2.60239,2.38426,2.66075,2.72546,3.05304,2.68083,3.75681,3.16858,2.68733,2.38863,4.88862,1.48424,3.97584,5.408,5.56471,5.71219,5.85012,5.97839,6.09711,6.20657,6.30722,3.78275,4.86601,6.56281,6.63515,6.48043,6.54827,6.61126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.620689655172413979e-01,0.125262,0.18099,0.246733,0.322362,0.407727,0.50266,0.606976,0.692785,0.842912,0.848193,0.806239,1.26142,1.41703,1.58015,1.24942,1.72049,2.24041,2.25361,2.3082,2.9843,2.94864,2.88982,2.33648,3.22772,2.57515,3.12513,2.93875,3.32879,3.45974,3.39789,4.32306,2.6951,2,4.24577,5.68832,5.84065,5.9822,6.43829,6.23311,6.3432,6.44391,6.53611,5.7702,6.4846,6.56281,6.63515,6.48043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.724137931034482873e-01,0.13341,0.19276,0.262775,0.343315,0.434221,0.504483,0.646387,0.710073,0.897587,1.11039,1.07784,1.34305,1.50863,1.68217,1.80467,1.86563,2.39136,2.06173,2.39187,3.17471,2.84815,3.32128,3.55556,3.36147,2.68869,3.15129,3.52678,3.93654,4.09777,3.46102,5.24992,4.46033,1.86572,5.79009,5.94766,6.09322,6.22682,6.34888,6.46015,6.56167,6.65482,6.53611,6.62086,6.4846,6.56281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.827586206896552046e-01,0.141586,0.204571,0.278872,0.36434,0.460803,0.568069,0.685923,0.814128,0.952425,1.24867,0.92653,1.42489,1.60045,1.54716,1.68457,2.13328,2.41937,2.3925,2.49872,3.31902,2.91265,3.36218,3.91805,3.95171,2.79892,3.51146,3.43134,3.42476,3.824,3.8779,5.50632,3.70477,2.23062,6.03487,6.18504,6.32211,6.65575,6.56001,6.66359,6.56167,6.65482,6.53611,6.62086,6.4846,nan,nan,nan,nan,nan,nan,nan,nan,6.35566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
