event_id,production_stage,production_template,probe_policy,station_forward_m,current_policy_d_probe,oracle_d_at_station,residual_m,branch_lower,branch_upper,branch_center,is_production_s_probe,is_existing_corridor_sample,zero_crossing_after_this_row,is_local_abs_residual_minimum,is_near_zero_1e_4m,is_min_abs_residual,min_abs_residual_m_for_mapping,station_at_min_abs_residual_m
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14541918736606874,-0.5368796095498194,-0.4730250644209089,0.06385454512891048,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14546611330824694,-0.5368796095498194,-0.4733292686842293,0.06355034086559008,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14551303925042516,-0.5368796095498194,-0.4736355778469987,0.06324403170282067,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14555996519260336,-0.5368796095498194,-0.4739439417969383,0.06293566775288112,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.1456068911347816,-0.5368796095498194,-0.4742543095056305,0.06262530004418887,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.1456538170769598,-0.5368796095498194,-0.47456662905189784,0.062312980497921555,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.145700743019138,-0.5368796095498194,-0.4748808476451833,0.0619987619046361,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14574766896131622,-0.5368796095498194,-0.4751969116489298,0.061682697900889594,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14579459490349442,-0.5368796095498194,-0.4755147666039593,0.06136484294586009,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14584152084567265,-0.5368796095498194,-0.4758343572518538,0.06104525229796559,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14588844678785085,-0.5368796095498194,-0.47615562755833357,0.06072398199148582,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14593537273002907,-0.5368796095498194,-0.4764785207366382,0.06040108881318118,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14598229867220727,-0.5368796095498194,-0.476802979270905,0.06007663027891441,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.1460292246143855,-0.5368796095498194,-0.47712894493955005,0.059750664610269344,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.1460761505565637,-0.5368796095498194,-0.47745635883864657,0.059423250711172826,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14612307649874193,-0.5368796095498194,-0.4777851614053058,0.05909444814451359,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14617000244092013,-0.5368796095498194,-0.47811529244105566,0.05876431710876373,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14621692838309833,-0.5368796095498194,-0.47844669113522137,0.05843291841459802,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14626385432527655,-0.5368796095498194,-0.4787792960883047,0.058100313461514674,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14631078026745475,-0.5368796095498194,-0.4791130453353633,0.057766564214456084,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
