event_id,dataset_role,source_kind,method,selected,side,d_target,d_mid,entry_scale,exit_scale,digest,hard_valid,usable_valid,safety_slack,track_margin_m,obstacle_margin_m,curvature_margin,curvature_rate_margin,slope_margin,braking_deficit_m,velocity_loss,exit_conflict,mean_lateral_deviation_m,max_curvature_radpm,max_curvature_rate_radpm2,point_count,maneuver_station_length_m
DVE001,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.5318057309423149,-0.6118057309423148,0.7136694116555473,0.4971684162574945,e2eb5f74d5b88b8d,True,True,0.0356138040182414,0.020575460575567174,0.09223850809270429,0.43240950725891303,17.775589859293294,0.1767676850682659,0.0,0.21434988536124505,False,0.1089260725812901,0.71166613220376,2.2244101407067043,28,1.7515832306552757
DVE001,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.5826632284151441,-0.7326632284151441,0.7136694116555473,0.4971684162574945,4f5f932d645c4346,True,True,0.0356138040182414,0.029888816096713934,0.16722691670139567,0.3871409419287867,17.529330202108962,0.13136790379776997,0.0,0.22142890155425737,False,0.11765123821531993,0.7569346975338863,2.470669797891038,28,1.7515832306552757
DVE001,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.5826632284151441,-0.7326632284151441,0.5145810930150512,0.4971684162574945,0678f964b7e68337,True,True,0.0356138040182414,0.02422363758358629,0.16780670045776847,0.3871409419287867,17.529330202108987,0.13136790379776997,0.0,0.2215652890080382,False,0.11798016318940914,0.7569346975338863,2.470669797891013,28,1.6710330951497179
DVE001,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.5539540355189301,-0.6039540355189301,0.7136694116555473,0.4971684162574945,13a527b2468a7fd6,True,True,0.0356138040182414,0.025719229851743942,0.10389182647894091,0.40430635303713247,17.44216908581102,0.14235866283702392,0.0,0.21480923445597117,False,0.11043813837676006,0.7397692864255405,2.557830914188981,28,1.7515832306552757
DVE001,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.5718057309423149,-0.621805730942315,0.5145810930150512,0.4971684162574945,060edabbd36f8691,True,True,0.0356138040182414,0.019825663799808026,0.12205124805013245,0.38757005629396435,17.389762006888816,0.12071313563766417,0.0,0.21623840332592745,False,0.11297898661931342,0.7565055831687086,2.6102379931111823,28,1.6710330951497179
DVE001,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.5718057309423149,-0.621805730942315,0.7136694116555473,0.4971684162574945,d511ba524ef33f0b,True,True,0.0356138040182414,0.03186495281996974,0.1216813002187338,0.38757005629396435,17.384148223671712,0.12071313563766417,0.0,0.21623840332592717,False,0.11251682924522696,0.7565055831687086,2.6158517763282894,28,1.7515832306552757
DVE001,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.5539540355189301,-0.6039540355189301,0.5145810930150512,0.4971684162574945,58742e41a73463a4,True,True,0.0356138040182414,0.011377975279911391,0.10430784174948982,0.4043063530371418,17.44855203829178,0.14235866283702392,0.0,0.21480923445597147,False,0.11099220706842175,0.8204582712163776,2.551447961708219,28,1.6710330951497179
DVE001,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,1,RIGHT,-0.4965356497265021,-0.5705063337429835,0.7136694116555473,0.4971684162574945,1e0dd5e1cd2072f3,True,True,0.0356138040182414,0.010600815599036396,0.054997621941210606,0.43908969512971774,17.859624911690968,0.21792891186178276,0.0,0.2111661429804225,False,0.10462462893788213,0.8771768239492933,2.1403750883090327,28,1.7515832306552757
DVE001,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.5826632284151441,-0.5826632284151441,0.5145810930150512,0.4971684162574945,bc33359c26df34d4,True,True,0.0356138040182414,0.02032596422385894,0.1153609750124922,0.28976363643186986,16.438766086459466,0.013791677080794429,0.0,0.22927050337851976,False,0.12244818748804431,0.8849267397987907,3.5612339135405326,28,1.6710330951497179
DVE001,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.5826632284151441,-0.5826632284151441,0.7136694116555473,0.4971684162574945,25dc1d3b20cb844e,True,True,0.0356138040182414,0.03246559751063131,0.11513797284114313,0.28976363643186986,16.438766086459438,0.013791677080794429,0.0,0.22927974173148283,False,0.12200326535282509,0.885866067308094,3.5612339135405637,28,1.7515832306552757
DVE004,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,1,LEFT,0.15,0.15,1.310934367577036,6.677829896219816,02ad20ab80135e1b,True,False,-0.06934038008680554,0.4144932950970665,-0.10401057013020831,0.16958356470850666,17.73750295394117,0.7933937710035472,0.0,0.1387387139315022,True,0.06503145790196165,1.1466829543705044,2.262497046058828,185,41.36796440739351
DVE006,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,1,LEFT,0.16265625,0.20362599039905696,0.5145810930150512,0.4971684162574945,90118fa097762722,True,False,-0.09600160655578464,0.5374152256249882,-0.14400240983367696,0.4854491739749681,18.824353696217717,0.620015461797293,0.0,0.3927263201561173,True,0.040171458518989595,0.8308173451040429,1.1756463037822849,34,3.470750278744002
DVE007,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,1,RIGHT,-0.2275967546695623,-0.2275967546695623,1.310934367577036,7.397546202396385,19d0c38394f7bb60,True,False,-0.4744025232984224,0.2955118032347383,-0.7116037849476337,0.05798854137303033,18.52846043195254,0.6075957767208127,0.0,0.20176281796938458,True,0.08720667719924081,1.2582779777059807,1.471539568047461,95,18.75082045275229
DVE012,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.4058738239266747,-0.4058738239266747,1.310934367577036,7.397546202396385,083a5571327d60a9,True,True,0.24833333333333332,0.3563723545236151,1.5,0.697309788388106,19.220717294335174,0.7602631101108547,0.0,0.126238594306335,False,0.15539832879313137,0.6189567306909051,0.7792827056648246,95,18.729850864518212
DVE012,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.4072664204278204,-0.4072664204278204,1.310934367577036,7.397546202396385,d3e6898e82479677,True,True,0.24833333333333332,0.35637235452757104,1.5,0.697309788388106,19.22071539074309,0.7601267685914862,0.0,0.12623259007633816,False,0.15593142748730748,0.6189567306909051,0.7792846092569091,95,18.729850864518212
DVE012,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.4158738239266747,-0.4158738239266747,1.310934367577036,7.397546202396385,01139481dd80d27b,True,True,0.24833333333333332,0.3563723545520309,1.5,0.697309788388106,19.22070355739997,0.7592840647143146,0.0,0.12619547519613575,False,0.15922642037412743,0.6189567306909051,0.7792964426000311,95,18.729850864518212
