case_id,corpus,obstacle_count_setting,sample_index,ego_s_m,ego_d_m,ego_speed_mps,conservative_corridor_width_m,actual_in_horizon_obstacle_count,obstacle_summary,geometry_summary,gqsc_failure,gqsc_invoked,lateral_count,transition_count,b128_pair_count,constructed_count,validator_count,hard_valid_count,legacy_would_recover,legacy_result,same_p3_exact_witness_found,primary_taxonomy,mechanism_detail,witness_side,witness_d_target,witness_d_mid,witness_entry_scale,witness_exit_scale,witness_path_digest,evidence_limit
RP2_154,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,154,12.928670330564135,-0.60476548007666631,3,0.49953182027052695,2,"id=1:s=[19.694441998294508,20.194441998294508]:d=[-0.65000000000000002,-0.2749999999999998];id=2:s=[14.394839258896404,14.894839258896404]:d=[-1.1301310783392116,-0.63013107833921156]","LEFT:domain=[0.22328925429952096,0.63149999999999995]:b=0.33250000000000007",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_156,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,156,13.735544061634476,-0.77410751733547867,3,0.50367743048274982,2,"id=1:s=[23.063434953509926,23.563434953509926]:d=[-0.71307768174988517,-0.21307768174988517];id=2:s=[16.84137217882353,17.34137217882353]:d=[-0.90414561021222273,-0.40414561021222273]","LEFT:domain=[0.27850519419239039,0.38150000000000001]:b=0.32596115912505741",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_157,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,157,11.869972229125052,0.63301608905293327,3,0.67339073852357623,2,"id=1:s=[12.770057183895604,13.270057183895604]:d=[-1.098858918253049,-0.59885891825304904];id=2:s=[26.219314184003242,26.719314184003242]:d=[-2.2551608709183175,-1.7551608709183175]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_159,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,159,10.320979833342065,1.5019737514207081,3,0.65925680859535651,1,"id=1:s=[15.320447204794068,15.820447204794068]:d=[-1.0847249883248293,-0.58472498832482933]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_160,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,160,25.69896652626382,-0.38528006618096267,3,1.266522969066995,1,"id=1:s=[26.601788675004716,27.101788675004716]:d=[-1.5669911487964678,-1.0669911487964678]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_163,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,163,4.0562708291468565,0.64483423028970521,3,1.3162315299721712,1,"id=1:s=[10.117747010717597,10.617747010717597]:d=[-0.24169970970164434,0.25830029029835566]","LEFT:domain=[0.72550196454886429,1.4565000000000001]:b=1.2241501451491779",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_167,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,167,6.3465536734866799,0.47255327687335119,3,0.60452235165750645,1,"id=1:s=[15.173118802522948,15.673118802522948]:d=[-1.0299905313869793,-0.52999053138697927]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_169,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,169,19.269637498129821,0.35495979888562262,3,0.44953182027052702,1,"id=1:s=[21.344667141579187,21.844667141579187]:d=[-1,-0.52499999999999991]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_171,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,171,15.941343596612947,0.1638893997001809,3,0.92391098721061526,1,"id=1:s=[23.852100451580689,24.352100451580689]:d=[-0.44937916694008806,0.05062083305991194]","LEFT:domain=[0.53301629991460409,1.2065000000000001]:b=0.84531041652995609",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_176,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,176,15.056709563873905,-0.50340462577266964,3,0.80045750131029658,1,"id=1:s=[24.594742443968979,25.094742443968979]:d=[-0.37592568103976964,0.12407431896023036]","LEFT:domain=[0.59824181458435599,1.1815]:b=0.84453715948011521",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_181,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,181,42.997850588411758,-0.058034936026436501,3,0.9715666691911411,1,"id=1:s=[4.6069740409959365,5.1069740409959365]:d=[-1.4720348489206139,-0.97203484892061387]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_183,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,183,18.792631145362389,0.32128065462864985,3,1.3142981989360318,1,"id=1:s=[25.080906216032304,25.580906216032304]:d=[-1.0897663786655045,-0.58976637866550452]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_184,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,184,35.227550766740272,0.87248842086219947,3,0.5249793819402031,2,"id=1:s=[1.7729371181179654,2.2729371181179654]:d=[-0.45044756166967581,0.049552438330324189];id=2:s=[36.093929967882531,36.593929967882531]:d=[-0.6373099072439854,-0.1373099072439854]","LEFT:domain=[0.26597934705554271,0.93149999999999999]:b=0.53884504637800734",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,1,TOP12_RANKING_DISPLACEMENT,HARD_VALID_PAIR_IN_B128_BUT_OUTSIDE_TOP12,LEFT,0.70965978235184757,0.63813980955786664,1.310934367577036,3.9473573093269398,0e575a4388e20448,
RP2_186,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,186,4.1162897597913091,-0.21148312477680309,3,0.55797267694267294,1,"id=1:s=[12.98842774112641,13.48842774112641]:d=[-1.0084408566721459,-0.50844085667214589]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_188,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,188,26.844866864148742,-0.71052376090779046,3,0.51746267208909225,2,"id=1:s=[34.509800998352326,35.009800998352326]:d=[-0.49293085181856511,0.0070691481814348922];id=2:s=[36.903457410388214,37.403457410388214]:d=[-0.6144829641793178,-0.1144829641793178]","LEFT:domain=[0.41035840248097144,0.95650000000000013]:b=0.62353457409071755",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_191,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,191,4.4807211320765639,0.3920453954838965,3,0.4514014559512271,1,"id=1:s=[4.6269196178061103,5.1269196178061103]:d=[-0.95186963568069993,-0.45186963568069993]","LEFT:domain=[0.14999999999999999,0.45650000000000007]:b=0.14406518215965003",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_193,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,193,20.252963451296349,-0.025504796490984527,3,1.0504707918685472,1,"id=1:s=[22.894604090615275,23.394604090615275]:d=[-1.42593897159802,-0.92593897159801997]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_199,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,199,20.051777045472587,-0.14787469602115388,3,0.94366914134339852,1,"id=1:s=[22.458160822060155,22.958160822060155]:d=[-1.5941373210728713,-1.0941373210728713]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_201,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,201,12.215696069837126,-0.21605299458349725,3,0.54269178187927625,1,"id=1:s=[14.247672264843924,14.747672264843924]:d=[-1.0181599616087491,-0.51815996160874911]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_203,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,203,43.075096454020908,0.070409712260735224,3,0.47453182027052693,2,"id=1:s=[6.3547740023123058,6.8547740023123058]:d=[-0.70000000000000007,-0.22499999999999976];id=2:s=[2.1885657735833393,2.6885657735833393]:d=[-0.5338362574627995,-0.033836257462799502]","LEFT:domain=[0.44573260700416351,1.0315000000000001]:b=0.64058187126860033",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,1,NONE,1,TOP12_RANKING_DISPLACEMENT,HARD_VALID_PAIR_IN_B128_BUT_OUTSIDE_TOP12,LEFT,0.44573260700416351,0.42573260700416349,1.310934367577036,0.5778378096262422,7dc975fc6b2e031c,
RP2_204,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,204,43.093758874687644,0.44530309006642099,3,0.62888738808943012,1,"id=1:s=[4.9389522405677351,5.4389522405677351]:d=[-1.1293555678189029,-0.62935556781890289]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_205,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,205,9.9713008649027906,-0.6563585401729698,3,0.5046935005868789,2,"id=1:s=[16.457446512343225,16.957446512343225]:d=[-0.9051616803163518,-0.4051616803163518];id=2:s=[13.963529289253055,14.463529289253055]:d=[-1.0277291024018285,-0.52772910240182846]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_207,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,207,5.7643088649175009,-0.43034292830519305,3,0.54984898402179083,1,"id=1:s=[15.073462589016279,15.573462589016279]:d=[-0.97531716375126365,-0.47531716375126365]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_208,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,208,9.9496240540092451,0.98168008027433196,3,0.53582595580850523,1,"id=2:s=[16.55512209674189,17.05512209674189]:d=[-0.93629413553797813,-0.43629413553797813]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_212,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,212,15.323199780359911,-0.51503182004757631,3,0.50209193446666123,2,"id=1:s=[23.71784174179367,24.21784174179367]:d=[-0.30875490552200058,0.19124509447799942];id=2:s=[29.899118554113922,30.399118554113922]:d=[-0.47756011419613409,0.022439885803865911]","LEFT:domain=[0.678375797117306,0.95650000000000013]:b=0.84062254723899987",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_215,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,215,7.7240084573651613,0.22602742611905391,3,0.51003991347233657,2,"id=1:s=[13.323509517877074,13.823509517877074]:d=[-1.0105080932018093,-0.51050809320180934];id=2:s=[21.944494920493238,22.444494920493238]:d=[-1.4067375394706794,-0.90673753947067937]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_216,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,216,21.052200661880768,-0.40598450250271928,3,0.62583820806621082,2,"id=1:s=[29.596848645927846,30.096848645927846]:d=[-0.62630638779568359,-0.12630638779568359];id=2:s=[22.399216783459188,22.899216783459188]:d=[-2.267153305058236,-1.767153305058236]","LEFT:domain=[0.29059368805409702,0.95650000000000013]:b=0.55684680610215831",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_227,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,227,14.897186394747678,-0.2999731564928334,3,1.5564049846343058,1,"id=1:s=[23.155302513112272,23.655302513112272]:d=[-1.5568731643637785,-1.0568731643637785]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_228,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,228,38.382095620848681,1.0352106794191178,3,0.52329911036343879,2,"id=1:s=[39.936840472250758,40.436840472250758]:d=[-0.47376729009291163,0.02623270990708837];id=2:s=[1.294528992571349,1.794528992571349]:d=[-0.61294134899156139,-0.11294134899156139]","LEFT:domain=[0.42952196420662736,0.95650000000000013]:b=0.6456163549535443",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_229,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,229,40.435407956290923,0.11679887591694238,3,0.72151269222759695,1,"id=1:s=[4.0609332451364955,4.5609332451364955]:d=[-1.0219808719570698,-0.52198087195706977]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_231,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,231,21.923632617429895,-0.85951695788078097,3,0.56578920249883069,1,"id=1:s=[31.909467738568807,32.409467738568807]:d=[-0.56625738222830346,-0.066257382228303463]","LEFT:domain=[0.33703187207123386,0.93149999999999999]:b=0.57437130888584831",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_232,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,232,26.509130367999461,-0.46649596715418462,3,0.54926581922271178,1,"id=1:s=[36.13291270364352,36.63291270364352]:d=[-0.52473399895218464,-0.024733998952184644]","LEFT:domain=[0.37855525534734347,0.93149999999999999]:b=0.59513300052390772",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_238,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,238,4.1236257766731352,-0.20233482476621878,3,0.37600681535505115,2,"id=1:s=[10.734595577105981,11.234595577105981]:d=[-0.12107610338497998,0.37892389661502002];id=2:s=[9.1844735072521129,9.6844735072521129]:d=[-0.50147499508452409,-0.0014749950845240889]",,EVALUATOR_INVARIANT_VIOLATION: native R3-RT transition bound violated,0,0,0,0,0,0,0,0,NO_VALID_SIDE_DOMAIN,0,OTHER,EMPTY_DIRECT_TRANSITION_SET_AFTER_NO_VALID_SIDE_GEOMETRY,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_239,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,239,6.7261272454165493,0.52574761291478467,3,0.58132491963301103,1,"id=1:s=[13.227522680190983,13.727522680190983]:d=[-1.0817930993624838,-0.5817930993624838]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_242,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,242,12.634809502569988,0.42109183115395266,3,0.49953182027052706,2,"id=1:s=[21.31095685796641,21.81095685796641]:d=[-1,-0.52499999999999991];id=2:s=[22.529253704607925,23.029253704607925]:d=[-2.0799970640089476,-1.5799970640089476]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_244,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,244,18.432896582892994,-0.53351351796765489,3,0.6212024775650522,1,"id=1:s=[28.429906182248967,28.929906182248967]:d=[-0.646670657294525,-0.146670657294525]","LEFT:domain=[0.34726371268117584,0.93149999999999999]:b=0.53416467135273749",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_247,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,247,29.36179755006863,-0.051232793061402326,3,0.56382537462970395,2,"id=1:s=[32.786127917967811,33.286127917967811]:d=[-0.68755055591379621,-0.18755055591379621];id=2:s=[30.579326463478267,31.079326463478267]:d=[-0.56429355435917661,-0.064293554359176608]","LEFT:domain=[0.33899569994035583,0.95650000000000013]:b=0.58785322282041186",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_249,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,249,7.0027708122466201,-0.075812972305174975,3,0.62395881663033204,1,"id=1:s=[14.895173134490038,15.395173134490038]:d=[-1.074426996359805,-0.57442699635980499]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_251,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,251,6.1648100669582666,0.6017720247726499,3,0.71999711027812396,1,"id=1:s=[12.336872186885572,12.836872186885572]:d=[-1.0454652900075969,-0.54546529000759691]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_252,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,252,2.7537625099847798,0.94880817766385905,3,0.65029626131963236,2,"id=1:s=[8.5366976590013799,9.0366976590013799]:d=[-1.4255752279112155,-0.92557522791121549];id=2:s=[14.754509308438809,15.254509308438809]:d=[-1.1257644410491052,-0.62576444104910522]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_253,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,253,12.196618446263241,0.77368289894636644,3,0.49953182027052706,1,"id=1:s=[19.756101447661969,20.256101447661969]:d=[-0.625,-0.27499999999999991]","LEFT:domain=[0.22328925429952085,0.63149999999999995]:b=0.34500000000000003",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_255,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,255,13.701327368862062,0.27524219837334463,3,0.61018883332102081,1,"id=1:s=[14.598311258378297,15.098311258378297]:d=[-1.0856570130504937,-0.58565701305049367]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_258,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,258,19.714909681601281,-0.33025392746537069,3,1.1418736064911972,1,"id=1:s=[22.194557629561114,22.694557629561114]:d=[-1.7923417862206699,-1.2923417862206699]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_266,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,266,20.154699675481918,0.040193857284845036,3,0.49953182027052706,2,"id=1:s=[22.550794527079798,23.050794527079798]:d=[-1.5281769022355713,-1.0281769022355713];id=2:s=[21.318040911232334,21.818040911232334]:d=[-1,-0.52499999999999991]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_268,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,268,12.253046403700621,-0.45877386247341684,3,0.69713218314481007,1,"id=1:s=[14.125146257144834,14.625146257144834]:d=[-1.1726003628742829,-0.67260036287428293]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_271,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,271,9.9713460102772604,0.011095785197231867,3,0.55404084391829045,2,"id=1:s=[17.155979300208564,17.655979300208564]:d=[-0.92950902364776322,-0.42950902364776322];id=2:s=[23.069017604095126,23.569017604095126]:d=[-1.3314927267399481,-0.83149272673994812]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_274,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,274,12.714358322152126,-0.42808071699645267,3,0.6995600608622321,1,"id=1:s=[13.978960164238309,14.478960164238309]:d=[-1.175028240591705,-0.67502824059170496]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_281,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,281,25.685665679930672,-0.71232829616388238,3,1.0912245354647698,1,"id=1:s=[27.003878679320309,27.503878679320309]:d=[-1.2666927151942426,-0.76669271519424265]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_284,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,284,22.543572680755073,-0.71442699427890055,3,1.3096841646133324,1,"id=1:s=[25.694108386338673,26.194108386338673]:d=[-1.5601523443428051,-1.0601523443428051]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_286,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,286,13.618951588262522,-0.60613829178095058,3,0.69379648381143388,1,"id=1:s=[14.568536122585154,15.068536122585154]:d=[-1.1692646635409067,-0.66926466354090675]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
